iter	Passed	Remaining
3228	22195	69781
3229	22202	69775
3230	22209	69769
3231	22216	69762
3232	22223	69755
3233	22229	69748
3234	22236	69742
3235	22243	69735
3236	22250	69728
3237	22257	69722
3238	22265	69716
3239	22271	69709
3240	22278	69702
3241	22285	69696
3242	22292	69689
3243	22299	69682
3244	22306	69676
3245	22313	69670
3246	22320	69664
3247	22327	69657
3248	22334	69651
3249	22342	69645
3250	22348	69638
3251	22355	69631
3252	22362	69624
3253	22369	69617
3254	22376	69610
3255	22383	69603
3256	22390	69596
3257	22396	69589
3258	22403	69582
3259	22410	69575
3260	22417	69568
3261	22423	69560
3262	22430	69553
3263	22437	69546
3264	22444	69539
3265	22451	69533
3266	22458	69526
3267	22465	69521
3268	22472	69514
3269	22479	69506
3270	22486	69499
3271	22492	69491
3272	22499	69484
3273	22505	69477
3274	22512	69469
3275	22519	69462
3276	22526	69455
3277	22533	69448
3278	22540	69441
3279	22546	69435
3280	22554	69428
3281	22561	69422
3282	22567	69414
3283	22574	69407
3284	22581	69401
3285	22588	69395
3286	22595	69388
3287	22602	69380
3288	22609	69373
3289	22615	69366
3290	22622	69359
3291	22629	69352
3292	22636	69345
3293	22643	69338
3294	22649	69331
3295	22656	69324
3296	22663	69318
3297	22670	69311
3298	22677	69304
3299	22684	69297
3300	22691	69291
3301	22698	69285
3302	22705	69279
3303	22712	69272
3304	22719	69264
3305	22726	69257
3306	22732	69250
3307	22739	69243
3308	22746	69236
3309	22753	69229
3310	22760	69222
3311	22767	69215
3312	22773	69208
3313	22780	69201
3314	22787	69194
3315	22794	69188
3316	22801	69181
3317	22808	69175
3318	22815	69167
3319	22822	69160
3320	22828	69153
3321	22836	69148
3322	22843	69141
3323	22850	69135
3324	22857	69129
3325	22864	69122
3326	22871	69116
3327	22878	69110
3328	22885	69103
3329	22892	69097
3330	22899	69090
3331	22906	69083
3332	22913	69077
3333	22920	69071
3334	22927	69064
3335	22934	69058
3336	22941	69051
3337	22948	69044
3338	22955	69037
3339	22962	69030
3340	22968	69023
3341	22975	69017
3342	22982	69010
3343	22989	69003
3344	22996	68997
3345	23003	68990
3346	23010	68984
3347	23018	68978
3348	23024	68971
3349	23031	68964
3350	23038	68958
3351	23045	68951
3352	23052	68943
3353	23059	68937
3354	23066	68930
3355	23073	68924
3356	23080	68918
3357	23087	68911
3358	23094	68904
3359	23101	68899
3360	23108	68892
3361	23115	68886
3362	23122	68878
3363	23129	68871
3364	23136	68865
3365	23143	68859
3366	23150	68851
3367	23156	68844
3368	23163	68837
3369	23170	68829
3370	23176	68822
3371	23183	68815
3372	23190	68807
3373	23197	68801
3374	23204	68794
3375	23211	68787
3376	23218	68781
3377	23225	68776
3378	23233	68771
3379	23240	68766
3380	23247	68760
3381	23255	68755
3382	23262	68749
3383	23269	68743
3384	23277	68737
3385	23284	68731
3386	23291	68725
3387	23298	68718
3388	23305	68713
3389	23313	68708
3390	23320	68702
3391	23327	68697
3392	23335	68691
3393	23342	68685
3394	23349	68679
3395	23356	68672
3396	23363	68666
3397	23370	68660
3398	23377	68654
3399	23384	68648
3400	23392	68642
3401	23399	68636
3402	23406	68629
3403	23413	68623
3404	23419	68616
3405	23426	68609
3406	23433	68602
3407	23440	68595
3408	23447	68588
3409	23454	68583
3410	23462	68577
3411	23469	68571
3412	23476	68564
3413	23482	68557
3414	23489	68549
3415	23496	68542
3416	23503	68535
3417	23510	68529
3418	23517	68522
3419	23523	68514
3420	23530	68506
3421	23537	68499
3422	23543	68492
3423	23550	68485
3424	23557	68478
3425	23564	68472
3426	23571	68466
3427	23578	68459
3428	23585	68452
3429	23592	68444
3430	23598	68437
3431	23605	68430
3432	23612	68423
3433	23619	68416
3434	23626	68410
3435	23633	68403
3436	23640	68396
3437	23647	68390
3438	23653	68381
3439	23660	68375
3440	23667	68367
3441	23674	68360
3442	23680	68353
3443	23688	68347
3444	23694	68340
3445	23701	68333
3446	23709	68327
3447	23716	68321
3448	23723	68314
3449	23729	68307
3450	23736	68300
3451	23743	68293
3452	23750	68285
3453	23756	68278
3454	23763	68271
3455	23770	68264
3456	23777	68258
3457	23784	68250
3458	23790	68243
3459	23798	68237
3460	23805	68230
3461	23811	68223
3462	23818	68216
3463	23825	68210
3464	23832	68203
3465	23839	68195
3466	23846	68189
3467	23852	68181
3468	23859	68174
3469	23866	68168
3470	23873	68160
3471	23880	68153
3472	23887	68147
3473	23894	68140
3474	23900	68132
3475	23908	68126
3476	23915	68120
3477	23922	68114
3478	23928	68106
3479	23935	68099
3480	23942	68092
3481	23949	68085
3482	23955	68076
3483	23962	68069
3484	23969	68062
3485	23976	68056
3486	23982	68049
3487	23989	68042
3488	23996	68034
3489	24003	68027
3490	24010	68020
3491	24017	68014
3492	24023	68006
3493	24030	68000
3494	24037	67993
3495	24044	67987
3496	24051	67980
3497	24058	67973
3498	24065	67966
3499	24072	67960
3500	24079	67953
3501	24086	67946
3502	24092	67938
3503	24100	67933
3504	24107	67926
3505	24114	67919
3506	24120	67912
3507	24127	67905
3508	24134	67898
3509	24141	67891
3510	24147	67883
3511	24154	67876
3512	24161	67869
3513	24168	67862
3514	24175	67855
3515	24181	67848
3516	24188	67840
3517	24195	67833
3518	24202	67827
3519	24209	67819
3520	24215	67812
3521	24222	67805
3522	24229	67798
3523	24236	67790
3524	24242	67782
3525	24249	67775
3526	24256	67768
3527	24262	67760
3528	24269	67753
3529	24276	67746
3530	24283	67739
3531	24289	67732
3532	24296	67724
3533	24303	67717
3534	24310	67710
3535	24317	67704
3536	24323	67697
3537	24330	67690
3538	24337	67683
3539	24344	67675
3540	24350	67667
3541	24357	67661
3542	24364	67654
3543	24371	67648
3544	24378	67641
3545	24385	67634
3546	24392	67628
3547	24399	67622
3548	24406	67615
3549	24413	67608
3550	24420	67601
3551	24427	67594
3552	24434	67588
3553	24441	67581
3554	24448	67575
3555	24455	67568
3556	24462	67561
3557	24469	67555
3558	24476	67548
3559	24483	67541
3560	24490	67534
3561	24496	67528
3562	24503	67521
3563	24510	67514
3564	24517	67506
3565	24524	67499
3566	24531	67492
3567	24537	67485
3568	24544	67478
3569	24551	67471
3570	24558	67464
3571	24565	67457
3572	24571	67450
3573	24578	67443
3574	24585	67437
3575	24592	67430
3576	24599	67423
3577	24606	67416
3578	24613	67409
3579	24619	67402
3580	24626	67395
3581	24633	67388
3582	24640	67381
3583	24647	67374
3584	24653	67366
3585	24660	67359
3586	24667	67352
3587	24674	67346
3588	24681	67339
3589	24688	67332
3590	24695	67325
3591	24702	67318
3592	24709	67312
3593	24715	67304
3594	24722	67298
3595	24729	67291
3596	24736	67284
3597	24743	67278
3598	24750	67270
3599	24757	67263
3600	24763	67256
3601	24770	67249
3602	24777	67242
3603	24784	67236
3604	24791	67229
3605	24798	67222
3606	24805	67215
3607	24812	67210
3608	24819	67204
3609	24826	67197
3610	24833	67190
3611	24840	67182
3612	24847	67175
3613	24853	67168
3614	24860	67162
3615	24867	67155
3616	24874	67147
3617	24881	67140
3618	24888	67134
3619	24895	67127
3620	24901	67119
3621	24908	67112
3622	24915	67105
3623	24922	67099
3624	24929	67092
3625	24936	67086
3626	24943	67079
3627	24950	67072
3628	24956	67065
3629	24963	67058
3630	24970	67051
3631	24977	67043
3632	24984	67037
3633	24991	67031
3634	24998	67023
3635	25005	67017
3636	25012	67010
3637	25019	67003
3638	25025	66996
3639	25032	66990
3640	25039	66983
3641	25046	66976
3642	25053	66970
3643	25060	66963
3644	25067	66957
3645	25074	66949
3646	25081	66943
3647	25088	66936
3648	25094	66929
3649	25101	66922
3650	25108	66915
3651	25115	66908
3652	25122	66901
3653	25129	66893
3654	25136	66887
3655	25142	66879
3656	25149	66873
3657	25156	66866
3658	25163	66859
3659	25171	66854
3660	25177	66847
3661	25185	66841
3662	25191	66834
3663	25198	66827
3664	25205	66820
3665	25212	66813
3666	25219	66807
3667	25226	66799
3668	25233	66792
3669	25239	66785
3670	25246	66778
3671	25253	66772
3672	25260	66764
3673	25267	66758
3674	25274	66751
3675	25281	66744
3676	25288	66738
3677	25295	66731
3678	25302	66725
3679	25308	66717
3680	25315	66711
3681	25322	66704
3682	25329	66697
3683	25336	66691
3684	25343	66684
3685	25350	66677
3686	25357	66669
3687	25363	66662
3688	25370	66655
3689	25377	66648
3690	25384	66642
3691	25391	66635
3692	25398	66628
3693	25405	66622
3694	25412	66615
3695	25419	66608
3696	25426	66602
3697	25433	66595
3698	25440	66589
3699	25447	66581
3700	25454	66575
3701	25461	66568
3702	25467	66561
3703	25474	66554
3704	25481	66547
3705	25488	66541
3706	25495	66533
3707	25502	66527
3708	25508	66519
3709	25515	66513
3710	25522	66506
3711	25529	66499
3712	25536	66492
3713	25543	66485
3714	25550	66478
3715	25556	66470
3716	25563	66464
3717	25570	66456
3718	25577	66450
3719	25583	66442
3720	25591	66436
3721	25598	66429
3722	25604	66421
3723	25611	66415
3724	25618	66408
3725	25625	66400
3726	25631	66393
3727	25638	66386
3728	25645	66379
3729	25652	66372
3730	25659	66366
3731	25666	66358
3732	25673	66352
3733	25680	66345
3734	25686	66339
3735	25693	66331
3736	25700	66324
3737	25707	66318
3738	25714	66312
3739	25721	66305
3740	25728	66298
3741	25735	66291
3742	25742	66284
3743	25748	66277
3744	25756	66270
3745	25763	66264
3746	25770	66257
3747	25776	66251
3748	25783	66244
3749	25790	66237
3750	25797	66230
3751	25804	66223
3752	25811	66216
3753	25818	66210
3754	25825	66203
3755	25832	66196
3756	25838	66189
3757	25845	66182
3758	25852	66175
3759	25859	66168
3760	25866	66161
3761	25872	66154
3762	25880	66147
3763	25887	66142
3764	25894	66135
3765	25901	66129
3766	25908	66122
3767	25915	66115
3768	25922	66109
3769	25929	66102
3770	25936	66095
3771	25943	66089
3772	25949	66081
3773	25956	66074
3774	25963	66067
3775	25970	66060
3776	25977	66053
3777	25984	66047
3778	25990	66040
3779	25998	66033
3780	26004	66026
3781	26011	66019
3782	26018	66013
3783	26025	66006
3784	26032	66000
3785	26039	65992
3786	26046	65986
3787	26053	65979
3788	26060	65972
3789	26066	65965
3790	26074	65958
3791	26080	65951
3792	26087	65944
3793	26094	65937
3794	26101	65930
3795	26107	65922
3796	26114	65915
3797	26121	65908
3798	26128	65901
3799	26135	65896
3800	26142	65888
3801	26148	65881
3802	26155	65874
3803	26162	65867
3804	26169	65860
3805	26176	65854
3806	26183	65847
3807	26190	65841
3808	26197	65833
3809	26204	65826
3810	26211	65820
3811	26218	65813
3812	26224	65806
3813	26231	65798
3814	26238	65791
3815	26245	65784
3816	26251	65777
3817	26258	65770
3818	26265	65762
3819	26272	65755
3820	26278	65748
3821	26285	65742
3822	26292	65735
3823	26299	65728
3824	26306	65721
3825	26313	65714
3826	26319	65706
3827	26326	65699
3828	26333	65692
3829	26340	65685
3830	26346	65678
3831	26353	65670
3832	26360	65663
3833	26367	65656
3834	26374	65649
3835	26380	65643
3836	26387	65636
3837	26394	65628
3838	26401	65621
3839	26408	65614
3840	26415	65608
3841	26422	65601
3842	26429	65595
3843	26436	65588
3844	26443	65581
3845	26450	65574
3846	26456	65568
3847	26463	65561
3848	26470	65554
3849	26477	65548
3850	26484	65540
3851	26491	65533
3852	26497	65526
3853	26504	65518
3854	26511	65512
3855	26518	65504
3856	26525	65498
3857	26532	65491
3858	26538	65483
3859	26545	65477
3860	26552	65470
3861	26559	65463
3862	26566	65455
3863	26573	65450
3864	26580	65442
3865	26587	65436
3866	26593	65428
3867	26600	65422
3868	26607	65415
3869	26614	65408
3870	26621	65401
3871	26628	65394
3872	26635	65387
3873	26641	65380
3874	26649	65374
3875	26655	65367
3876	26663	65361
3877	26670	65355
3878	26677	65349
3879	26684	65342
3880	26690	65334
3881	26697	65327
3882	26704	65319
3883	26711	65313
3884	26717	65306
3885	26725	65300
3886	26732	65293
3887	26738	65286
3888	26745	65279
3889	26752	65272
3890	26759	65266
3891	26766	65259
3892	26773	65252
3893	26780	65245
3894	26787	65239
3895	26794	65232
3896	26801	65225
3897	26807	65218
3898	26814	65210
3899	26821	65204
3900	26828	65198
3901	26835	65191
3902	26842	65184
3903	26849	65177
3904	26856	65170
3905	26863	65163
3906	26870	65157
3907	26877	65150
3908	26884	65144
3909	26891	65138
3910	26898	65131
3911	26905	65124
3912	26912	65118
3913	26919	65110
3914	26926	65104
3915	26933	65098
3916	26940	65091
3917	26947	65084
3918	26954	65077
3919	26961	65071
3920	26968	65064
3921	26975	65058
3922	26982	65052
3923	26989	65045
3924	26996	65038
3925	27003	65031
3926	27010	65025
3927	27016	65018
3928	27024	65012
3929	27031	65006
3930	27038	64999
3931	27045	64992
3932	27052	64987
3933	27059	64980
3934	27066	64973
3935	27073	64967
3936	27080	64961
3937	27087	64954
3938	27095	64948
3939	27102	64942
3940	27109	64935
3941	27116	64929
3942	27122	64921
3943	27129	64914
3944	27136	64906
3945	27143	64900
3946	27150	64893
3947	27157	64887
3948	27164	64880
3949	27171	64873
3950	27178	64867
3951	27185	64860
3952	27191	64853
3953	27198	64845
3954	27205	64839
3955	27212	64832
3956	27219	64825
3957	27226	64818
3958	27232	64811
3959	27239	64804
3960	27246	64797
3961	27253	64791
3962	27260	64783
3963	27267	64776
3964	27274	64769
3965	27281	64763
3966	27289	64759
3967	27296	64752
3968	27303	64745
3969	27309	64739
3970	27317	64732
3971	27324	64726
3972	27331	64719
3973	27339	64715
3974	27346	64709
3975	27353	64702
3976	27360	64696
3977	27367	64689
3978	27374	64682
3979	27381	64675
3980	27387	64668
3981	27394	64662
3982	27401	64655
3983	27408	64648
3984	27416	64643
3985	27423	64637
3986	27430	64630
3987	27437	64623
3988	27444	64616
3989	27451	64609
3990	27458	64603
3991	27465	64596
3992	27471	64589
3993	27478	64581
3994	27485	64575
3995	27492	64568
3996	27499	64561
3997	27506	64554
3998	27512	64547
3999	27519	64540
4000	27526	64534
4001	27533	64527
4002	27540	64520
4003	27547	64513
4004	27554	64506
4005	27561	64500
4006	27568	64493
4007	27574	64485
4008	27581	64478
4009	27588	64472
4010	27595	64465
4011	27602	64458
4012	27609	64452
4013	27616	64445
4014	27623	64439
4015	27630	64432
4016	27637	64425
4017	27644	64419
4018	27651	64412
4019	27658	64405
4020	27665	64398
4021	27672	64391
4022	27678	64384
4023	27685	64377
4024	27692	64370
4025	27699	64364
4026	27706	64357
4027	27713	64350
4028	27720	64343
4029	27726	64335
4030	27733	64327
4031	27739	64320
4032	27746	64313
4033	27753	64306
4034	27760	64299
4035	27767	64292
4036	27774	64286
4037	27781	64279
4038	27787	64271
4039	27794	64265
4040	27801	64258
4041	27808	64251
4042	27815	64244
4043	27822	64238
4044	27829	64231
4045	27836	64224
4046	27843	64217
4047	27850	64212
4048	27857	64205
4049	27864	64199
4050	27871	64192
4051	27879	64186
4052	27886	64180
4053	27893	64173
4054	27900	64166
4055	27906	64159
4056	27913	64153
4057	27920	64146
4058	27927	64139
4059	27935	64133
4060	27941	64126
4061	27948	64120
4062	27955	64113
4063	27962	64107
4064	27970	64100
4065	27976	64093
4066	27983	64086
4067	27990	64079
4068	27997	64073
4069	28004	64065
4070	28011	64059
4071	28017	64051
4072	28024	64044
4073	28031	64037
4074	28038	64031
4075	28045	64024
4076	28052	64017
4077	28059	64010
4078	28065	64003
4079	28072	63996
4080	28079	63989
4081	28086	63982
4082	28093	63975
4083	28100	63969
4084	28107	63962
4085	28113	63954
4086	28120	63947
4087	28127	63940
4088	28134	63933
4089	28141	63926
4090	28147	63919
4091	28155	63913
4092	28162	63906
4093	28169	63899
4094	28175	63892
4095	28182	63885
4096	28191	63883
4097	28198	63876
4098	28205	63869
4099	28211	63861
4100	28218	63854
4101	28225	63847
4102	28232	63840
4103	28238	63833
4104	28245	63826
4105	28252	63819
4106	28259	63813
4107	28266	63805
4108	28272	63798
4109	28280	63792
4110	28286	63785
4111	28293	63778
4112	28300	63771
4113	28307	63764
4114	28314	63757
4115	28321	63750
4116	28328	63743
4117	28335	63737
4118	28342	63730
4119	28348	63723
4120	28355	63716
4121	28362	63709
4122	28369	63703
4123	28376	63695
4124	28383	63688
4125	28389	63681
4126	28396	63674
4127	28403	63666
4128	28410	63660
4129	28417	63653
4130	28424	63647
4131	28431	63640
4132	28438	63633
4133	28445	63626
4134	28451	63619
4135	28458	63612
4136	28465	63605
4137	28472	63599
4138	28479	63592
4139	28486	63585
4140	28493	63579
4141	28500	63572
4142	28507	63565
4143	28514	63558
4144	28521	63551
4145	28527	63543
4146	28534	63537
4147	28541	63530
4148	28548	63522
4149	28555	63516
4150	28562	63510
4151	28569	63502
4152	28575	63495
4153	28582	63489
4154	28589	63482
4155	28596	63476
4156	28603	63469
4157	28610	63462
4158	28617	63456
4159	28624	63449
4160	28631	63443
4161	28638	63436
4162	28645	63429
4163	28652	63422
4164	28659	63415
4165	28666	63409
4166	28673	63402
4167	28680	63395
4168	28687	63388
4169	28694	63381
4170	28700	63374
4171	28707	63366
4172	28714	63360
4173	28721	63353
4174	28728	63346
4175	28735	63339
4176	28741	63332
4177	28748	63325
4178	28755	63318
4179	28762	63310
4180	28768	63303
4181	28776	63297
4182	28783	63291
4183	28789	63284
4184	28797	63278
4185	28804	63271
4186	28811	63264
4187	28817	63257
4188	28824	63250
4189	28831	63242
4190	28837	63235
4191	28844	63228
4192	28851	63222
4193	28858	63215
4194	28865	63208
4195	28872	63201
4196	28879	63195
4197	28886	63188
4198	28893	63181
4199	28900	63174
4200	28906	63167
4201	28914	63160
4202	28920	63153
4203	28927	63147
4204	28935	63141
4205	28942	63134
4206	28948	63126
4207	28955	63120
4208	28962	63113
4209	28969	63106
4210	28976	63099
4211	28982	63092
4212	28989	63085
4213	28996	63078
4214	29003	63072
4215	29010	63064
4216	29017	63059
4217	29024	63051
4218	29031	63044
4219	29038	63037
4220	29044	63030
4221	29051	63023
4222	29058	63016
4223	29065	63010
4224	29072	63002
4225	29079	62996
4226	29086	62989
4227	29093	62983
4228	29100	62976
4229	29107	62968
4230	29113	62962
4231	29120	62955
4232	29127	62948
4233	29134	62941
4234	29141	62934
4235	29148	62927
4236	29155	62920
4237	29161	62912
4238	29168	62905
4239	29175	62899
4240	29182	62892
4241	29189	62885
4242	29196	62879
4243	29203	62871
4244	29209	62864
4245	29216	62857
4246	29223	62850
4247	29229	62843
4248	29236	62835
4249	29243	62828
4250	29250	62821
4251	29257	62814
4252	29263	62807
4253	29270	62800
4254	29277	62793
4255	29284	62787
4256	29291	62780
4257	29298	62773
4258	29305	62766
4259	29312	62759
4260	29318	62752
4261	29326	62746
4262	29332	62739
4263	29339	62732
4264	29346	62725
4265	29353	62718
4266	29360	62711
4267	29367	62704
4268	29374	62698
4269	29381	62691
4270	29388	62684
4271	29394	62677
4272	29402	62671
4273	29409	62664
4274	29416	62658
4275	29423	62651
4276	29430	62644
4277	29436	62637
4278	29443	62630
4279	29450	62623
4280	29457	62616
4281	29464	62609
4282	29470	62602
4283	29477	62594
4284	29484	62587
4285	29491	62581
4286	29498	62574
4287	29505	62567
4288	29511	62560
4289	29518	62553
4290	29525	62546
4291	29532	62539
4292	29538	62531
4293	29545	62524
4294	29552	62518
4295	29560	62512
4296	29567	62506
4297	29574	62499
4298	29581	62492
4299	29587	62485
4300	29594	62478
4301	29601	62470
4302	29608	62464
4303	29615	62458
4304	29622	62450
4305	29628	62443
4306	29635	62437
4307	29642	62430
4308	29649	62423
4309	29656	62416
4310	29663	62409
4311	29670	62402
4312	29677	62395
4313	29684	62388
4314	29690	62382
4315	29698	62375
4316	29705	62369
4317	29712	62363
4318	29719	62357
4319	29727	62351
4320	29734	62344
4321	29741	62338
4322	29748	62331
4323	29755	62324
4324	29762	62318
4325	29768	62310
4326	29775	62303
4327	29782	62296
4328	29789	62290
4329	29796	62283
4330	29803	62276
4331	29810	62269
4332	29817	62262
4333	29823	62256
4334	29830	62248
4335	29837	62241
4336	29844	62234
4337	29851	62227
4338	29858	62221
4339	29865	62214
4340	29872	62207
4341	29879	62201
4342	29886	62194
4343	29892	62187
4344	29899	62180
4345	29906	62173
4346	29913	62166
4347	29920	62159
4348	29926	62152
4349	29933	62145
4350	29940	62138
4351	29947	62131
4352	29954	62124
4353	29961	62117
4354	29968	62111
4355	29975	62104
4356	29982	62098
4357	29989	62091
4358	29996	62084
4359	30003	62077
4360	30010	62070
4361	30017	62064
4362	30024	62057
4363	30031	62052
4364	30038	62045
4365	30045	62038
4366	30052	62032
4367	30059	62025
4368	30066	62018
4369	30073	62011
4370	30079	62004
4371	30086	61996
4372	30093	61989
4373	30100	61983
4374	30107	61976
4375	30114	61969
4376	30121	61962
4377	30128	61956
4378	30134	61949
4379	30141	61941
4380	30148	61934
4381	30155	61927
4382	30161	61920
4383	30169	61914
4384	30176	61907
4385	30182	61900
4386	30189	61892
4387	30196	61886
4388	30203	61879
4389	30210	61873
4390	30217	61866
4391	30224	61860
4392	30231	61853
4393	30238	61846
4394	30245	61839
4395	30252	61833
4396	30259	61826
4397	30266	61819
4398	30273	61812
4399	30279	61805
4400	30286	61798
4401	30293	61791
4402	30300	61783
4403	30307	61777
4404	30313	61770
4405	30320	61763
4406	30327	61756
4407	30334	61749
4408	30341	61742
4409	30348	61736
4410	30355	61729
4411	30362	61722
4412	30369	61715
4413	30376	61709
4414	30383	61702
4415	30389	61695
4416	30397	61688
4417	30404	61682
4418	30411	61675
4419	30418	61668
4420	30424	61661
4421	30432	61655
4422	30439	61649
4423	30445	61641
4424	30452	61634
4425	30459	61627
4426	30466	61620
4427	30472	61613
4428	30479	61606
4429	30486	61599
4430	30493	61592
4431	30500	61586
4432	30507	61579
4433	30514	61571
4434	30520	61564
4435	30527	61558
4436	30534	61551
4437	30541	61544
4438	30548	61537
4439	30555	61530
4440	30562	61524
4441	30569	61517
4442	30576	61510
4443	30583	61503
4444	30590	61496
4445	30597	61490
4446	30604	61483
4447	30611	61477
4448	30617	61469
4449	30624	61462
4450	30632	61456
4451	30638	61450
4452	30646	61443
4453	30652	61436
4454	30659	61428
4455	30666	61421
4456	30673	61414
4457	30680	61408
4458	30687	61401
4459	30694	61395
4460	30700	61387
4461	30708	61382
4462	30715	61376
4463	30722	61369
4464	30730	61363
4465	30736	61356
4466	30743	61349
4467	30750	61343
4468	30757	61336
4469	30764	61329
4470	30771	61323
4471	30778	61316
4472	30785	61309
4473	30792	61302
4474	30799	61296
4475	30806	61289
4476	30813	61282
4477	30820	61275
4478	30827	61269
4479	30834	61263
4480	30841	61256
4481	30848	61249
4482	30855	61242
4483	30862	61235
4484	30869	61229
4485	30876	61222
4486	30883	61216
4487	30890	61209
4488	30897	61203
4489	30905	61197
4490	30911	61190
4491	30918	61183
4492	30925	61175
4493	30931	61168
4494	30938	61161
4495	30945	61153
4496	30951	61146
4497	30958	61139
4498	30965	61132
4499	30972	61125
4500	30978	61118
4501	30985	61111
4502	30992	61104
4503	30999	61097
4504	31006	61090
4505	31012	61082
4506	31020	61076
4507	31026	61069
4508	31033	61062
4509	31040	61055
4510	31047	61048
4511	31054	61042
4512	31061	61035
4513	31068	61028
4514	31075	61021
4515	31082	61014
4516	31088	61007
4517	31095	61000
4518	31102	60994
4519	31109	60987
4520	31116	60979
4521	31122	60972
4522	31129	60965
4523	31136	60957
4524	31142	60950
4525	31149	60943
4526	31156	60936
4527	31163	60929
4528	31169	60921
4529	31176	60914
4530	31183	60907
4531	31189	60899
4532	31196	60893
4533	31203	60886
4534	31210	60878
4535	31217	60872
4536	31224	60865
4537	31231	60859
4538	31238	60852
4539	31245	60845
4540	31252	60839
4541	31259	60833
4542	31266	60826
4543	31273	60819
4544	31280	60812
4545	31286	60805
4546	31293	60798
4547	31300	60791
4548	31307	60784
4549	31314	60777
4550	31321	60770
4551	31327	60763
4552	31334	60755
4553	31341	60748
4554	31348	60741
4555	31355	60735
4556	31362	60729
4557	31369	60722
4558	31376	60715
4559	31383	60709
4560	31390	60703
4561	31397	60696
4562	31404	60688
4563	31410	60681
4564	31417	60674
4565	31424	60668
4566	31431	60661
4567	31438	60653
4568	31445	60647
4569	31452	60640
4570	31459	60633
4571	31466	60626
4572	31473	60620
4573	31479	60612
4574	31486	60605
4575	31493	60598
4576	31500	60591
4577	31506	60584
4578	31513	60577
4579	31520	60570
4580	31527	60563
4581	31534	60556
4582	31540	60549
4583	31547	60542
4584	31554	60535
4585	31561	60528
4586	31568	60522
4587	31575	60515
4588	31582	60508
4589	31589	60501
4590	31596	60494
4591	31602	60487
4592	31609	60480
4593	31617	60474
4594	31623	60467
4595	31630	60460
4596	31637	60453
4597	31644	60446
4598	31651	60440
4599	31658	60433
4600	31665	60427
4601	31672	60420
4602	31679	60414
4603	31686	60406
4604	31693	60399
4605	31699	60392
4606	31706	60385
4607	31713	60378
4608	31720	60372
4609	31727	60365
4610	31734	60358
4611	31741	60351
4612	31748	60344
4613	31755	60338
4614	31762	60331
4615	31769	60324
4616	31775	60317
4617	31782	60310
4618	31789	60303
4619	31796	60296
4620	31804	60290
4621	31810	60283
4622	31817	60277
4623	31824	60270
4624	31831	60263
4625	31838	60256
4626	31845	60249
4627	31852	60242
4628	31859	60236
4629	31866	60229
4630	31873	60222
4631	31880	60215
4632	31887	60209
4633	31894	60203
4634	31901	60196
4635	31908	60188
4636	31915	60182
4637	31921	60175
4638	31928	60168
4639	31935	60161
4640	31942	60154
4641	31949	60147
4642	31956	60141
4643	31963	60134
4644	31970	60127
4645	31976	60120
4646	31983	60113
4647	31990	60106
4648	31997	60099
4649	32004	60092
4650	32011	60085
4651	32018	60079
4652	32025	60072
4653	32032	60065
4654	32039	60058
4655	32046	60051
4656	32052	60044
4657	32059	60037
4658	32066	60030
4659	32072	60023
4660	32079	60015
4661	32085	60007
4662	32092	60000
4663	32099	59993
4664	32106	59987
4665	32113	59980
4666	32120	59973
4667	32127	59966
4668	32134	59960
4669	32141	59953
4670	32148	59946
4671	32155	59939
4672	32161	59932
4673	32168	59925
4674	32175	59918
4675	32182	59911
4676	32188	59904
4677	32195	59897
4678	32202	59890
4679	32209	59883
4680	32216	59876
4681	32223	59869
4682	32230	59862
4683	32237	59856
4684	32244	59849
4685	32251	59843
4686	32258	59836
4687	32264	59829
4688	32271	59822
4689	32278	59815
4690	32285	59808
4691	32291	59800
4692	32299	59794
4693	32306	59787
4694	32312	59780
4695	32319	59774
4696	32326	59766
4697	32333	59760
4698	32340	59753
4699	32347	59746
4700	32354	59739
4701	32360	59732
4702	32368	59725
4703	32375	59719
4704	32381	59711
4705	32388	59705
4706	32395	59698
4707	32402	59691
4708	32409	59684
4709	32416	59677
4710	32422	59669
4711	32429	59662
4712	32436	59656
4713	32443	59649
4714	32450	59642
4715	32457	59636
4716	32464	59629
4717	32471	59623
4718	32478	59615
4719	32484	59608
4720	32491	59601
4721	32498	59593
4722	32504	59586
4723	32511	59579
4724	32518	59573
4725	32525	59565
4726	32532	59558
4727	32539	59551
4728	32545	59544
4729	32552	59537
4730	32559	59530
4731	32566	59523
4732	32573	59517
4733	32580	59510
4734	32587	59503
4735	32594	59496
4736	32601	59490
4737	32608	59484
4738	32615	59477
4739	32622	59471
4740	32629	59464
4741	32636	59457
4742	32643	59450
4743	32650	59443
4744	32657	59437
4745	32664	59430
4746	32671	59423
4747	32678	59416
4748	32684	59409
4749	32691	59402
4750	32698	59394
4751	32705	59388
4752	32712	59381
4753	32719	59374
4754	32725	59367
4755	32732	59360
4756	32739	59353
4757	32746	59346
4758	32752	59338
4759	32759	59332
4760	32766	59325
4761	32773	59318
4762	32780	59311
4763	32786	59304
4764	32793	59297
4765	32801	59291
4766	32807	59283
4767	32814	59276
4768	32821	59270
4769	32828	59263
4770	32835	59256
4771	32842	59249
4772	32849	59243
4773	32856	59236
4774	32863	59230
4775	32870	59223
4776	32877	59216
4777	32884	59209
4778	32891	59202
4779	32897	59195
4780	32904	59189
4781	32911	59182
