iter	RMSE
1664	7.703074134
1665	7.702959893
1666	7.702873923
1667	7.702764295
1668	7.70265178
1669	7.702535225
1670	7.70242588
1671	7.702320574
1672	7.702219882
1673	7.70209755
1674	7.702001471
1675	7.701889811
1676	7.701775841
1677	7.701650905
1678	7.701540971
1679	7.701428439
1680	7.70130494
1681	7.701190673
1682	7.701072364
1683	7.700964153
1684	7.700877006
1685	7.700763599
1686	7.700663752
1687	7.700563039
1688	7.700453666
1689	7.700350064
1690	7.700232897
1691	7.700116882
1692	7.700012698
1693	7.699894372
1694	7.699796246
1695	7.699683399
1696	7.699584693
1697	7.699471843
1698	7.699350045
1699	7.699235749
1700	7.699116544
1701	7.699006285
1702	7.698894293
1703	7.698789227
1704	7.698660201
1705	7.698551956
1706	7.698434473
1707	7.69833171
1708	7.698207295
1709	7.698096734
1710	7.697994544
1711	7.697884558
1712	7.697760713
1713	7.697655343
1714	7.697557766
1715	7.69745961
1716	7.697360587
1717	7.69723096
1718	7.697133666
1719	7.697041856
1720	7.696927526
1721	7.696795004
1722	7.696665367
1723	7.696549876
1724	7.696449687
1725	7.696328418
1726	7.696218119
1727	7.696097135
1728	7.695974417
1729	7.695845921
1730	7.69575554
1731	7.695650142
1732	7.695538679
1733	7.695419706
1734	7.695291778
1735	7.695195615
1736	7.695093964
1737	7.694979316
1738	7.694868709
1739	7.69474626
1740	7.694619188
1741	7.694501933
1742	7.694384966
1743	7.694266263
1744	7.694166622
1745	7.694063512
1746	7.693932097
1747	7.693824363
1748	7.693704786
1749	7.693612935
1750	7.693497976
1751	7.69336944
1752	7.693261409
1753	7.693136046
1754	7.69301328
1755	7.692905245
1756	7.692798942
1757	7.692675304
1758	7.692564953
1759	7.692480311
1760	7.692372846
1761	7.692251802
1762	7.692157045
1763	7.692026752
1764	7.691916392
1765	7.691819031
1766	7.691720802
1767	7.691604947
1768	7.691511627
1769	7.691401548
1770	7.691279044
1771	7.69116145
1772	7.691058878
1773	7.690961217
1774	7.690839862
1775	7.690726595
1776	7.69062604
1777	7.690498611
1778	7.690385628
1779	7.690275244
1780	7.690171505
1781	7.690054183
1782	7.689942927
1783	7.68983456
1784	7.689745842
1785	7.689638628
1786	7.689529678
1787	7.689416103
1788	7.689330559
1789	7.689197039
1790	7.689086927
1791	7.688956872
1792	7.688867566
1793	7.68874531
1794	7.688649932
1795	7.688530852
1796	7.688407146
1797	7.688290375
1798	7.688186898
1799	7.688079662
1800	7.68797069
1801	7.687855069
1802	7.687763148
1803	7.687631914
1804	7.687506748
1805	7.687396034
1806	7.687290232
1807	7.687172577
1808	7.687066483
1809	7.686952582
1810	7.686829429
1811	7.686723041
1812	7.686600751
1813	7.686456198
1814	7.686331591
1815	7.686218836
1816	7.686110127
1817	7.685999393
1818	7.685877381
1819	7.685750162
1820	7.685637399
1821	7.685535621
1822	7.685432396
1823	7.685325121
1824	7.685211484
1825	7.685110279
1826	7.685018326
1827	7.684900346
1828	7.684776582
1829	7.684640381
1830	7.684540614
1831	7.684428989
1832	7.684306374
1833	7.684190986
1834	7.68409266
1835	7.68398421
1836	7.683871998
1837	7.683768751
1838	7.683646414
1839	7.68352263
1840	7.683431236
1841	7.68332162
1842	7.683189442
1843	7.683085607
1844	7.682989002
1845	7.682861446
1846	7.682765127
1847	7.682662733
1848	7.682533147
1849	7.68243827
1850	7.682343103
1851	7.682252852
1852	7.682142641
1853	7.682029824
1854	7.681890392
1855	7.681765133
1856	7.681661279
1857	7.681562341
1858	7.681446623
1859	7.681328589
1860	7.681231383
1861	7.6811281
1862	7.68101903
1863	7.680905329
1864	7.680791047
1865	7.68066548
1866	7.680542226
1867	7.680430833
1868	7.680308154
1869	7.68019097
1870	7.680088831
1871	7.679979167
1872	7.679861689
1873	7.679749707
1874	7.679626438
1875	7.679504903
1876	7.679404491
1877	7.679283821
1878	7.679175882
1879	7.679083568
1880	7.678963761
1881	7.678846268
1882	7.678721827
1883	7.678606934
1884	7.67847207
1885	7.678338362
1886	7.678249511
1887	7.678121877
1888	7.678022315
1889	7.677885704
1890	7.677755748
1891	7.677647498
1892	7.677533748
1893	7.677407549
1894	7.677277585
1895	7.677150513
1896	7.67702315
1897	7.676916626
1898	7.676811259
1899	7.676702707
1900	7.676592994
1901	7.676480675
1902	7.676360538
1903	7.676256321
1904	7.676171789
1905	7.676060911
1906	7.675959585
1907	7.675842914
1908	7.675740138
1909	7.675623174
1910	7.675498681
1911	7.675380845
1912	7.67526706
1913	7.675157327
1914	7.675033406
1915	7.674928592
1916	7.674822329
1917	7.674730831
1918	7.674621091
1919	7.674502373
1920	7.674389154
1921	7.674281725
1922	7.674168214
1923	7.674040801
1924	7.673912808
1925	7.673816376
1926	7.67368722
1927	7.673550533
1928	7.673433535
1929	7.673300608
1930	7.673187372
1931	7.673065446
1932	7.672950758
1933	7.672863582
1934	7.672772641
1935	7.672664321
1936	7.672537462
1937	7.672427401
1938	7.672306332
1939	7.672186708
1940	7.672068532
1941	7.671962519
1942	7.671855635
1943	7.671717177
1944	7.671624774
1945	7.671502533
1946	7.671403754
1947	7.671278033
1948	7.671168533
1949	7.671034987
1950	7.670915924
1951	7.670805549
1952	7.670691407
1953	7.670561619
1954	7.670454137
1955	7.670342307
1956	7.670228738
1957	7.670104736
1958	7.670016659
1959	7.669912936
1960	7.669823698
1961	7.669703167
1962	7.669577708
1963	7.669450509
1964	7.669334318
1965	7.669227688
1966	7.669121056
1967	7.669006889
1968	7.668893879
1969	7.668790141
1970	7.66868756
1971	7.668572227
1972	7.668469933
1973	7.668361552
1974	7.668235202
1975	7.668132613
1976	7.668027126
1977	7.66790135
1978	7.66777934
1979	7.667668051
1980	7.66755589
1981	7.667446627
1982	7.667319682
1983	7.667209256
1984	7.667125783
1985	7.667006949
1986	7.666906373
1987	7.666792463
1988	7.666693913
1989	7.666577971
1990	7.666472751
1991	7.666369559
1992	7.666228683
1993	7.666119401
1994	7.666013305
1995	7.665907499
1996	7.665789805
1997	7.665690083
1998	7.665564558
1999	7.665470631
2000	7.665367136
2001	7.665258421
2002	7.665139848
2003	7.66502997
2004	7.664920961
2005	7.664816588
2006	7.664723522
2007	7.664628715
2008	7.664506942
2009	7.664388647
2010	7.664297605
2011	7.664182786
2012	7.664057527
2013	7.663938645
2014	7.663837159
2015	7.663740021
2016	7.663618235
2017	7.663495576
2018	7.663382775
2019	7.663265332
2020	7.663161228
2021	7.663052191
2022	7.662926624
2023	7.662817875
2024	7.662726814
2025	7.662621542
2026	7.662517428
2027	7.662398522
2028	7.662277584
2029	7.662157225
2030	7.662028452
2031	7.6619194
2032	7.661813826
2033	7.661690849
2034	7.661584692
2035	7.661466642
2036	7.661351781
2037	7.661222125
2038	7.661115091
2039	7.661007477
2040	7.660909433
2041	7.660801815
2042	7.660691005
2043	7.660585994
2044	7.660489686
2045	7.660388734
2046	7.660268345
2047	7.660165649
2048	7.660060632
2049	7.659960835
2050	7.659838699
2051	7.659722652
2052	7.659618499
2053	7.659487363
2054	7.659392491
2055	7.659287463
2056	7.659169668
2057	7.659059995
2058	7.658952931
2059	7.658846156
2060	7.658748085
2061	7.658626219
2062	7.658522341
2063	7.658414399
2064	7.658300363
2065	7.658176168
2066	7.65806561
2067	7.657939961
2068	7.657838976
2069	7.657737989
2070	7.657643966
2071	7.657516859
2072	7.65740426
2073	7.657285275
2074	7.657192117
2075	7.657066163
2076	7.656952106
2077	7.656844723
2078	7.656735307
2079	7.656625308
2080	7.656521113
2081	7.656404436
2082	7.656292401
2083	7.656194587
2084	7.656084291
2085	7.655972541
2086	7.655852373
2087	7.655745265
2088	7.655638735
2089	7.65550695
2090	7.65540303
2091	7.655284594
2092	7.655186477
2093	7.655054975
2094	7.654950468
2095	7.65482738
2096	7.654730999
2097	7.654623294
2098	7.654536491
2099	7.654432267
2100	7.654301333
2101	7.654198557
2102	7.654101587
2103	7.65399939
2104	7.653878029
2105	7.653764506
2106	7.653646625
2107	7.653527291
2108	7.653399825
2109	7.653289779
2110	7.653192217
2111	7.653084491
2112	7.652967761
2113	7.652879197
2114	7.652753172
2115	7.652627145
2116	7.652524347
2117	7.65240093
2118	7.652303067
2119	7.652178194
2120	7.652066968
2121	7.651940349
2122	7.651834348
2123	7.651712662
2124	7.651606658
2125	7.651491939
2126	7.651372571
2127	7.651270047
2128	7.651189014
2129	7.651068771
2130	7.650950268
2131	7.650832634
2132	7.650743755
2133	7.65062699
2134	7.65051487
2135	7.650414658
2136	7.650294693
2137	7.650184312
2138	7.650073057
2139	7.64995541
2140	7.649855191
2141	7.649739865
2142	7.649604492
2143	7.649504269
2144	7.64941886
2145	7.649318343
2146	7.649199232
2147	7.649087673
2148	7.648959842
2149	7.648854671
2150	7.648742235
2151	7.64862602
2152	7.648508351
2153	7.648404917
2154	7.648286373
2155	7.648171604
2156	7.648062064
2157	7.647950779
2158	7.647849952
2159	7.647724426
2160	7.647619237
2161	7.647508236
2162	7.647392584
2163	7.647286229
2164	7.647171445
2165	7.647061019
2166	7.646947103
2167	7.646836964
2168	7.646730892
2169	7.646629468
2170	7.646511768
2171	7.646399588
2172	7.646282757
2173	7.646170864
2174	7.646048507
2175	7.64591336
2176	7.645793033
2177	7.64568404
2178	7.645578243
2179	7.645488721
2180	7.645358505
2181	7.645256772
2182	7.64513847
2183	7.645038478
2184	7.644930637
2185	7.644810586
2186	7.644686463
2187	7.644567861
2188	7.644472513
2189	7.644361175
2190	7.644258266
2191	7.644160298
2192	7.644037618
2193	7.643923367
2194	7.643809696
2195	7.643704745
2196	7.643604734
2197	7.643503269
2198	7.643382323
2199	7.643278529
2200	7.643176478
2201	7.643079368
2202	7.642968301
2203	7.642847928
2204	7.642728716
2205	7.642633926
2206	7.642515874
2207	7.642428061
2208	7.642339374
2209	7.642239055
2210	7.642117798
2211	7.641999157
2212	7.641884003
2213	7.641761577
2214	7.641650782
2215	7.641554234
2216	7.641446344
2217	7.641324202
2218	7.641235793
2219	7.641137204
2220	7.641039196
2221	7.640938569
2222	7.640811766
2223	7.640690777
2224	7.640595381
2225	7.640471481
2226	7.640356013
2227	7.640239089
2228	7.640116346
2229	7.640001454
2230	7.639888015
2231	7.639781265
2232	7.639679749
2233	7.63957125
2234	7.639451406
2235	7.63933534
2236	7.639230037
2237	7.639119205
2238	7.63901128
2239	7.638898117
2240	7.638792517
2241	7.638676151
2242	7.638563274
2243	7.638475415
2244	7.638364863
2245	7.638255182
2246	7.638150154
2247	7.638037852
2248	7.637929039
2249	7.637826916
2250	7.637718682
2251	7.637609283
2252	7.637507156
2253	7.637412884
2254	7.637292423
2255	7.637180108
2256	7.637075938
2257	7.63697264
2258	7.636865849
2259	7.636765167
2260	7.636688055
2261	7.636567874
2262	7.63645031
2263	7.636338855
2264	7.636220706
2265	7.636115068
2266	7.636010593
2267	7.635914556
2268	7.635812698
2269	7.635699197
2270	7.635600246
2271	7.635468115
2272	7.63536334
2273	7.635268459
2274	7.635158443
2275	7.635042894
2276	7.634926762
2277	7.634828092
2278	7.634712248
2279	7.634605716
2280	7.634499183
2281	7.634383625
2282	7.634276798
2283	7.634158034
2284	7.634042762
2285	7.633931854
2286	7.633808719
2287	7.633698681
2288	7.633601451
2289	7.633494613
2290	7.633383697
2291	7.633256477
2292	7.633143229
2293	7.633033764
2294	7.632925462
2295	7.632812209
2296	7.632721373
2297	7.632618307
2298	7.632503594
2299	7.632397905
2300	7.6322861
2301	7.632166141
2302	7.632089564
2303	7.631976007
2304	7.63185284
2305	7.631758498
2306	7.631664155
2307	7.631568064
2308	7.631463526
2309	7.631352581
2310	7.631230278
2311	7.631128648
2312	7.631025561
2313	7.630916648
2314	7.630792008
2315	7.630683383
2316	7.630572718
2317	7.630487097
2318	7.63039099
2319	7.630273623
2320	7.630158583
2321	7.63006189
2322	7.629948012
2323	7.62982656
2324	7.629712387
2325	7.629588601
2326	7.629471803
2327	7.629359082
2328	7.629244028
2329	7.629126643
2330	7.629007217
2331	7.628891867
2332	7.628773602
2333	7.628673104
2334	7.628584258
2335	7.628469484
2336	7.628362282
2337	7.628233813
2338	7.628130687
2339	7.628011245
2340	7.627899376
2341	7.627778474
2342	7.627659318
2343	7.627546861
2344	7.627421874
2345	7.627304461
2346	7.62719229
2347	7.627083905
2348	7.626978432
2349	7.626861012
2350	7.626739802
2351	7.626638695
2352	7.626527971
2353	7.626419285
2354	7.626315551
2355	7.626191127
2356	7.626076609
2357	7.625976659
2358	7.625863011
2359	7.625750236
2360	7.625639208
2361	7.625544206
2362	7.625451535
2363	7.625342542
2364	7.625242291
2365	7.625126884
2366	7.625011184
2367	7.624895773
2368	7.624781235
2369	7.624680394
2370	7.624556526
2371	7.624452184
2372	7.624330645
2373	7.624223676
2374	7.624111169
2375	7.624003323
2376	7.623907135
2377	7.62380599
2378	7.623710091
2379	7.623589414
2380	7.623464654
2381	7.623352135
2382	7.623269057
2383	7.623172859
2384	7.623076369
2385	7.622961221
2386	7.622837034
2387	7.622734126
2388	7.622639963
2389	7.622520143
2390	7.622411983
2391	7.622300032
2392	7.622193035
2393	7.622106737
2394	7.622022479
2395	7.621904982
2396	7.621799146
2397	7.621686894
2398	7.621592135
2399	7.621472882
2400	7.621363249
2401	7.621246617
2402	7.621118028
2403	7.621010723
2404	7.620895544
2405	7.620807773
2406	7.620715919
2407	7.620620272
2408	7.620499255
2409	7.620399231
2410	7.620275877
2411	7.620171185
2412	7.620053077
2413	7.619938466
2414	7.619813354
2415	7.619707198
2416	7.619599581
2417	7.619500421
2418	7.619372094
2419	7.619259515
2420	7.619155684
2421	7.619032893
2422	7.618910975
2423	7.618815306
2424	7.618698343
2425	7.61858517
2426	7.618493873
2427	7.618382447
2428	7.618279187
2429	7.618188178
2430	7.618070038
2431	7.617985152
2432	7.617891222
2433	7.617781538
2434	7.617666309
2435	7.617560414
2436	7.617447517
2437	7.617361165
2438	7.617258183
2439	7.61714528
2440	7.617022165
2441	7.616915678
2442	7.616802479
2443	7.616714952
2444	7.616604376
2445	7.616474542
2446	7.616357543
2447	7.616254839
2448	7.616136962
2449	7.616029295
2450	7.615927462
2451	7.615815124
2452	7.615689945
2453	7.615589858
2454	7.615467593
2455	7.615347078
2456	7.61523619
2457	7.615145435
2458	7.61503542
2459	7.614912854
2460	7.614797874
2461	7.614683768
2462	7.614567909
2463	7.614465181
2464	7.614365954
2465	7.614248631
2466	7.614152612
2467	7.614041999
2468	7.613932551
2469	7.613837403
2470	7.613715694
2471	7.613611203
2472	7.613496788
2473	7.613403094
2474	7.613293637
2475	7.613187973
2476	7.613091356
2477	7.612993571
2478	7.612879438
2479	7.612793034
2480	7.61267919
2481	7.612576728
2482	7.612478644
2483	7.612358665
2484	7.612238392
2485	7.612135049
2486	7.612011853
2487	7.611895661
2488	7.611789686
2489	7.611693344
2490	7.611587949
2491	7.611480218
2492	7.611395842
2493	7.61129278
2494	7.611176577
2495	7.611077891
2496	7.610963729
2497	7.610844602
2498	7.610748248
2499	7.610628533
2500	7.610513196
2501	7.61040983
2502	7.610314054
2503	7.610194624
2504	7.610080741
2505	7.609971821
2506	7.609857058
2507	7.609748426
2508	7.609660527
2509	7.609550724
2510	7.609430406
2511	7.60930337
2512	7.609207872
2513	7.609083461
2514	7.608981827
2515	7.608875519
2516	7.608768334
2517	7.608664359
2518	7.608548409
2519	7.608447352
2520	7.60832877
2521	7.608225958
2522	7.608122852
2523	7.608016824
2524	7.607915469
2525	7.607813819
2526	7.607720056
2527	7.607625414
2528	7.607523469
2529	7.607408085
2530	7.607315485
2531	7.607193671
2532	7.607081496
2533	7.606947701
2534	7.606844287
2535	7.60674496
2536	7.606658487
2537	7.606552439
2538	7.606447265
2539	7.606350563
2540	7.606259411
2541	7.606149851
2542	7.606041166
2543	7.605921962
2544	7.605809183
2545	7.605681794
2546	7.605577486
2547	7.605460027
2548	7.605338768
2549	7.605228026
2550	7.605120497
2551	7.605024947
2552	7.604910402
2553	7.604790303
2554	7.604675462
2555	7.604566464
2556	7.604452497
2557	7.604335313
2558	7.604219589
2559	7.604101233
2560	7.603986674
2561	7.603864807
2562	7.603756089
2563	7.603651754
2564	7.603539819
2565	7.603432558
2566	7.603338448
2567	7.603232354
2568	7.603114859
2569	7.603022498
2570	7.602924876
2571	7.602829006
2572	7.602710043
2573	7.602592248
2574	7.602494328
2575	7.60239319
2576	7.602284744
2577	7.602192666
2578	7.60209211
2579	7.601985121
2580	7.601891577
2581	7.601781078
2582	7.601661807
2583	7.601533179
2584	7.601422674
2585	7.601306028
2586	7.601192304
2587	7.601096997
2588	7.60100432
2589	7.600912226
2590	7.600816915
2591	7.600722773
2592	7.6006029
2593	7.600502907
2594	7.600401159
2595	7.600308473
2596	7.600201752
2597	7.600104385
2598	7.599980117
2599	7.599880701
2600	7.599771342
2601	7.599662858
2602	7.599567824
2603	7.599446179
2604	7.599343539
2605	7.599218673
2606	7.599120125
2607	7.599034442
2608	7.598926825
2609	7.59881248
2610	7.59872036
2611	7.598607475
2612	7.598510965
2613	7.598397492
2614	7.598283724
2615	7.59817288
2616	7.598072855
2617	7.597952063
2618	7.597846186
2619	7.59774645
2620	7.597644664
2621	7.597531178
2622	7.597409793
2623	7.597308588
2624	7.597212354
2625	7.59711612
2626	7.596998823
2627	7.596894687
2628	7.596796108
2629	7.596678514
2630	7.596575252
2631	7.596461164
2632	7.596355559
2633	7.596243516
2634	7.596145806
2635	7.596029372
2636	7.595924346
2637	7.595833361
2638	7.595729209
2639	7.595595507
2640	7.595488427
2641	7.595386026
2642	7.595273384
2643	7.595140844
2644	7.595030539
2645	7.59493808
2646	7.594829528
2647	7.594715999
2648	7.594607151
2649	7.59448923
2650	7.594387694
2651	7.594293179
2652	7.594193981
2653	7.594087759
2654	7.593981242
2655	7.59388204
2656	7.593788105
2657	7.593662562
2658	7.593546968
2659	7.593438688
2660	7.593333626
2661	7.593220368
2662	7.59311501
2663	7.592989749
2664	7.592866243
2665	7.592771709
2666	7.592655808
2667	7.592539613
2668	7.592430441
2669	7.59231512
2670	7.592210043
2671	7.592116964
2672	7.591998127
2673	7.591885727
2674	7.591766593
2675	7.591668825
2676	7.591555835
2677	7.59146714
2678	7.591361758
2679	7.591257545
2680	7.591133424
2681	7.59102511
2682	7.590930261
2683	7.590819601
2684	7.590709233
2685	7.590593887
2686	7.590495519
2687	7.590404762
2688	7.590294387
2689	7.590198943
2690	7.590083296
2691	7.589971454
2692	7.589868393
2693	7.589748642
2694	7.589647335
2695	7.589551004
2696	7.589433298
2697	7.589329058
2698	7.589235066
2699	7.589144294
2700	7.589052056
2701	7.588920872
2702	7.588821897
2703	7.588715892
2704	7.588606079
2705	7.588499486
2706	7.58838762
2707	7.58829918
2708	7.588180575
2709	7.58806314
2710	7.587932818
2711	7.587810107
2712	7.587696181
2713	7.587585182
2714	7.587468909
2715	7.58736435
2716	7.587267112
2717	7.587151127
2718	7.587021667
2719	7.586919152
2720	7.58680697
2721	7.586703866
2722	7.586582894
2723	7.586487989
2724	7.586376386
2725	7.586262438
2726	7.586160206
2727	7.586063831
2728	7.585967162
2729	7.585859067
2730	7.585736323
2731	7.585629982
2732	7.585505476
2733	7.585400597
2734	7.585292201
2735	7.585196108
2736	7.58510558
2737	7.585022083
2738	7.584903134
2739	7.584801763
2740	7.584689842
2741	7.584584952
2742	7.584468926
2743	7.584373702
2744	7.584283457
2745	7.584163618
2746	7.584050516
2747	7.583941221
2748	7.583834855
2749	7.58371999
2750	7.583622998
2751	7.583513991
2752	7.583415238
2753	7.583306813
2754	7.583197801
2755	7.583112817
2756	7.582998234
2757	7.582903871
2758	7.582784596
2759	7.582672938
2760	7.58254897
2761	7.582457532
2762	7.582340301
2763	7.582235378
2764	7.582121075
2765	7.582037545
2766	7.581926463
2767	7.581807759
2768	7.581718363
2769	7.581623104
2770	7.581514067
2771	7.581409719
2772	7.581301266
2773	7.581192811
2774	7.581080251
2775	7.580964172
2776	7.580852781
2777	7.580726732
2778	7.580605956
2779	7.580498957
2780	7.580386094
2781	7.580275867
2782	7.58018616
2783	7.58010085
2784	7.579992671
2785	7.579881266
2786	7.579780706
2787	7.57966578
2788	7.57955437
2789	7.579476968
2790	7.57934943
2791	7.579244465
2792	7.579133342
2793	7.579019579
2794	7.578920181
2795	7.57881609
2796	7.578715517
2797	7.578619341
2798	7.578516712
2799	7.578402353
2800	7.578283593
2801	7.578198261
2802	7.578098853
2803	7.577980089
2804	7.577876572
2805	7.577772173
2806	7.577663668
2807	7.577553695
2808	7.577442254
2809	7.577344888
2810	7.57723579
2811	7.577108214
2812	7.577005858
2813	7.576904381
2814	7.57679733
2815	7.576672093
2816	7.576552133
2817	7.576448303
2818	7.576335966
2819	7.576246799
2820	7.576132112
2821	7.576024757
2822	7.575932653
2823	7.575850814
2824	7.575738761
2825	7.57563756
2826	7.575531371
2827	7.575421074
2828	7.575315762
2829	7.575209275
2830	7.575100439
2831	7.574978988
2832	7.574868682
2833	7.574759255
2834	7.574658628
2835	7.574548025
2836	7.574442994
2837	7.574335614
2838	7.574226473
2839	7.574109409
2840	7.574014641
2841	7.573907549
2842	7.573805443
2843	7.573707444
2844	7.573598
2845	7.573494717
2846	7.573375
2847	7.573276115
2848	7.573177815
2849	7.573091545
2850	7.572963019
2851	7.572854152
2852	7.57274675
2853	7.572643454
2854	7.572530474
2855	7.572431871
2856	7.572337376
2857	7.572229086
2858	7.572146034
2859	7.572035393
2860	7.571920936
2861	7.571807358
2862	7.571702583
2863	7.571594284
2864	7.571487745
2865	7.571371812
2866	7.571247365
2867	7.571146985
2868	7.571031634
2869	7.570924793
2870	7.570808264
2871	7.570725783
2872	7.570619526
2873	7.570508863
2874	7.570396438
2875	7.570308962
2876	7.57019624
2877	7.570094084
2878	7.56999134
2879	7.569896227
2880	7.569786728
2881	7.56967165
2882	7.569564496
2883	7.569452057
2884	7.569342258
2885	7.569227467
2886	7.569119133
2887	7.569015788
2888	7.568929177
2889	7.568817609
2890	7.568718958
2891	7.568609442
2892	7.56849141
2893	7.568378661
2894	7.568248586
2895	7.568137302
2896	7.568010453
2897	7.567872444
2898	7.567758805
2899	7.567647807
2900	7.567540331
2901	7.567416116
2902	7.567316565
2903	7.567200862
2904	7.56710219
2905	7.567001167
2906	7.566905723
2907	7.566816151
2908	7.56673069
2909	7.566610279
2910	7.566516885
2911	7.566393828
2912	7.566270768
2913	7.566167972
2914	7.566057832
2915	7.565951508
2916	7.565849295
2917	7.565740913
2918	7.56563106
2919	7.565525318
2920	7.565427799
2921	7.565336741
2922	7.565241863
2923	7.565124953
2924	7.56503066
2925	7.564929903
2926	7.564804764
2927	7.564699891
2928	7.564585323
2929	7.564482798
2930	7.564382915
2931	7.564280975
2932	7.564169044
2933	7.564070627
2934	7.563964863
2935	7.563885245
2936	7.563785061
2937	7.563691632
2938	7.563607899
2939	7.563522401
2940	7.563416042
2941	7.563308506
2942	7.563184514
2943	7.563078151
2944	7.562980894
2945	7.562861011
2946	7.562763457
2947	7.562645628
2948	7.562554242
2949	7.56243876
2950	7.562325039
2951	7.562231593
2952	7.562136382
2953	7.562017661
2954	7.561898351
2955	7.561782271
2956	7.561690581
2957	7.561584196
2958	7.561471638
2959	7.561362899
2960	7.561257685
2961	7.561146004
2962	7.561034027
2963	7.560922636
2964	7.560823
2965	7.560707786
2966	7.560596684
2967	7.560481466
2968	7.560376828
2969	7.560270718
2970	7.560164313
2971	7.560050852
2972	7.559933274
2973	7.559838035
2974	7.559735445
2975	7.559634912
2976	7.559526734
2977	7.559422964
2978	7.559302437
2979	7.559193961
2980	7.559092538
2981	7.558975827
2982	7.558865582
2983	7.558751514
2984	7.558633621
2985	7.558542481
2986	7.558431054
2987	7.558309335
2988	7.558199668
2989	7.558091176
2990	7.557989739
2991	7.557886536
2992	7.557769806
2993	7.557654839
2994	7.557556924
2995	7.557465184
2996	7.55736315
2997	7.557251705
2998	7.557161725
2999	7.557070273
3000	7.556971175
3001	7.55685149
3002	7.556748272
3003	7.556637406
3004	7.556551242
3005	7.556424493
3006	7.556316857
3007	7.55621569
3008	7.556095111
3009	7.556004823
3010	7.55592718
3011	7.555823067
3012	7.555734834
3013	7.555634248
3014	7.555526013
3015	7.555423071
3016	7.555316892
3017	7.555223947
3018	7.555128942
3019	7.5550257
3020	7.554931281
3021	7.554827449
3022	7.554709495
3023	7.554619484
3024	7.554510941
3025	7.554402984
3026	7.554326207
3027	7.554270021
3028	7.55416971
3029	7.554055276
3030	7.553952314
3031	7.5538367
3032	7.553736382
3033	7.553634887
3034	7.553524858
3035	7.553415416
3036	7.553298029
3037	7.55316181
3038	7.553057953
3039	7.55294468
3040	7.552821989
3041	7.552707829
3042	7.552602495
3043	7.552489803
3044	7.552393881
3045	7.552311199
3046	7.552199974
3047	7.552112876
3048	7.552012535
3049	7.55190366
3050	7.551798903
3051	7.551691201
3052	7.55158085
3053	7.551467848
3054	7.551352491
3055	7.551245372
3056	7.551136191
3057	7.551023772
3058	7.550907525
3059	7.550806874
3060	7.550707104
3061	7.550594384
3062	7.55049785
3063	7.550391013
3064	7.550280937
3065	7.550172919
3066	7.5500649
3067	7.549960706
3068	7.549882118
3069	7.549774684
3070	7.549665188
3071	7.549587185
3072	7.54947121
3073	7.549351701
3074	7.549236606
3075	7.549137699
3076	7.549035553
3077	7.548908678
3078	7.548791515
3079	7.548692013
3080	7.5485878
3081	7.548482114
3082	7.548370832
3083	7.548257194
3084	7.548152092
3085	7.548054054
3086	7.547954543
3087	7.547854441
3088	7.547750217
3089	7.547641574
3090	7.547528808
3091	7.547413096
3092	7.547292082
3093	7.547189028
3094	7.547084794
3095	7.546982914
3096	7.546892812
3097	7.546789752
3098	7.54668669
3099	7.546580388
3100	7.546461128
3101	7.546352172
3102	7.546238209
3103	7.546136024
3104	7.546039138
3105	7.545946079
3106	7.545847423
3107	7.545749355
3108	7.545651875
3109	7.545531422
3110	7.545426577
3111	7.54530936
3112	7.545201271
3113	7.545103195
3114	7.545006296
3115	7.544907628
3116	7.544802184
3117	7.544691143
3118	7.544588348
3119	7.544473769
3120	7.544360661
3121	7.544252559
3122	7.544153586
3123	7.544044597
3124	7.54394032
3125	7.543828088
3126	7.543722924
3127	7.543629837
3128	7.543523491
3129	7.543412726
3130	7.543314332
3131	7.54322831
3132	7.543129913
3133	7.54301708
3134	7.542916029
3135	7.542806139
3136	7.542693006
3137	7.542588415
3138	7.542500617
3139	7.542375399
3140	7.542278465
3141	7.542164735
3142	7.542055423
3143	7.541972333
3144	7.541869795
3145	7.541766961
3146	7.541660589
3147	7.541563351
3148	7.541455798
3149	7.541365924
3150	7.541259252
3151	7.541154642
3152	7.541037948
3153	7.54092302
3154	7.540826657
3155	7.54072204
3156	7.540613591
3157	7.540522823
3158	7.540430285
3159	7.540306802
3160	7.540197463
3161	7.540081049
3162	7.539976717
3163	7.539862952
3164	7.539750659
3165	7.539640428
3166	7.539535205
3167	7.539438824
3168	7.539317387
3169	7.539233972
3170	7.539135229
3171	7.539032358
3172	7.538924179
3173	7.538811283
3174	7.538734052
3175	7.538626164
3176	7.538519749
3177	7.538411268
3178	7.538297774
3179	7.538205504
3180	7.538078741
3181	7.537992365
3182	7.537881518
3183	7.537775681
3184	7.537669843
3185	7.537554864
3186	7.53745433
3187	7.537348488
3188	7.537256795
3189	7.537153604
3190	7.537070754
3191	7.53695783
3192	7.536835764
3193	7.536728144
3194	7.536619637
3195	7.536499924
3196	7.536394068
3197	7.536289685
3198	7.53617675
3199	7.536073838
3200	7.535975348
3201	7.535890127
3202	7.53580343
3203	7.535691961
3204	7.535586979
3205	7.535499099
3206	7.535395588
3207	7.535299154
3208	7.535187088
3209	7.535080033
3210	7.534980056
3211	7.534864151
3212	7.53474736
3213	7.534650622
3214	7.53454592
3215	7.534430599
3216	7.534318815
3217	7.534234459
3218	7.53413978
